Last_name,First_name,YEAR,TEAM,TYPE
Madson,Ryan,2013,2013,FA_CONTRACT
Hernandez,Roberto,2013,2013,FA_CONTRACT
Chavez,Eric,2013,2013,FA_CONTRACT
Colon,Bartolo,2013,2013,FA_CONTRACT
Marquis,Jason,2013,2013,FA_CONTRACT
Laird,Gerald,2013,2013,FA_CONTRACT
Pena,Carlos,2013,2013,FA_CONTRACT
Howell,J.P.,2013,2013,FA_CONTRACT
Lindstrom,Matt,2013,2013,FA_CONTRACT
Polanco,Placido,2013,2013,FA_CONTRACT
Ibanez,Raul,2013,2013,FA_CONTRACT
Scott,Luke,2013,2013,FA_CONTRACT
Johnson,Kelly,2013,2013,FA_CONTRACT
Valverde,Jose,2013,2013,FA_CONTRACT
Gonzalez,Mike,2013,2013,FA_CONTRACT
McLouth,Nate,2013,2013,FA_CONTRACT
Hafner,Travis,2013,2013,FA_CONTRACT
Loney,James,2013,2013,FA_CONTRACT
Lewis,Colby,2013,2013,FA_CONTRACT
Johnson,Reed,2013,2013,FA_CONTRACT
Navarro,Dioner,2013,2013,FA_CONTRACT
Baker,Jeff,2013,2013,FA_CONTRACT
Pierre,Juan,2013,2013,FA_CONTRACT
Francis,Jeff,2013,2013,FA_CONTRACT
Perez,Oliver,2013,2013,FA_CONTRACT
Shoppach,Kelly,2013,2013,FA_CONTRACT
Frasor,Jason,2013,2013,FA_CONTRACT
Gonzalez,Alex,2013,2013,FA_CONTRACT
Sanchez,Jonathan,2013,2013,FA_CONTRACT
Hinske,Eric,2013,2013,FA_CONTRACT
Camp,Shawn,2013,2013,FA_CONTRACT
Inge,Brandon,2013,2013,FA_CONTRACT
Farnsworth,Kyle,2013,2013,FA_CONTRACT
Lowe,Derek,2013,2013,FA_CONTRACT
Cedeno,Ronny,2013,2013,FA_CONTRACT
Rauch,Jon,2013,2013,FA_CONTRACT
Durbin,Chad,2013,2013,FA_CONTRACT
Qualls,Chad,2013,2013,FA_CONTRACT
Contreras,Jose,2013,2013,FA_CONTRACT
Liriano,Francisco,2013,2013,FA_CONTRACT
Wright,Jamey,2013,2013,FA_CONTRACT
DeRosa,Mark,2013,2013,FA_CONTRACT
Giambi,Jason,2013,2013,FA_CONTRACT
Lyon,Brandon,2013,2013,FA_CONTRACT
Young,Delmon,2013,2013,FA_CONTRACT
Gaudin,Chad,2013,2013,FA_CONTRACT
Blanco,Henry,2013,2013,FA_CONTRACT
Wise,Dewayne,2013,2013,FA_CONTRACT
Kearns,Austin,2013,2013,FA_CONTRACT
Kotchman,Casey,2013,2013,FA_CONTRACT
Duke,Zach,2013,2013,FA_CONTRACT
Oviedo,Juan,2013,2013,FA_CONTRACT
Barajas,Rod,2013,2013,FA_CONTRACT
Batista,Miguel,2013,2013,FA_CONTRACT
Byrdak,Tim,2013,2013,FA_CONTRACT
Capps,Matt,2013,2013,FA_CONTRACT
Chavez,Endy,2013,2013,FA_CONTRACT
Cook,Aaron,2013,2013,FA_CONTRACT
Diaz,Matt,2013,2013,FA_CONTRACT
Feliciano,Pedro,2013,2013,FA_CONTRACT
Garcia,Freddy,2013,2013,FA_CONTRACT
Hall,Bill,2013,2013,FA_CONTRACT
Hawkins,LaTroy,2013,2013,FA_CONTRACT
Lowe,Mark,2013,2013,FA_CONTRACT
Matsuzaka,Daisuke,2013,2013,FA_CONTRACT
Nady,Xavier,2013,2013,FA_CONTRACT
Olivo,Miguel,2013,2013,FA_CONTRACT
Oswalt,Roy,2013,2013,FA_CONTRACT
Overbay,Lyle,2013,2013,FA_CONTRACT
Ramirez,Ramon,2013,2013,FA_CONTRACT
Rivera,Juan,2013,2013,FA_CONTRACT
Rodriguez,Francisco,2013,2013,FA_CONTRACT
Sherrill,George,2013,2013,FA_CONTRACT
Snyder,Chris,2013,2013,FA_CONTRACT
Tateyama,Yoshinori,2013,2013,FA_CONTRACT
Wang,Chien-Ming,2013,2013,FA_CONTRACT
Young,Chris,2013,2013,FA_CONTRACT
Zambrano,Carlos,2013,2013,FA_CONTRACT
Lopez,Jose,2013,2013,FA_CONTRACT
Jones,Andruw,2013,2013,FA_CONTRACT
Saito,Takashi,2013,2013,FA_CONTRACT
Padilla,Vicente,2013,2013,FA_CONTRACT
Abreu,Bobby,2013,2013,FA_CONTRACT
Bruney,Brian,2013,2013,FA_CONTRACT
Cairo,Miguel,2013,2013,FA_CONTRACT
Coffey,Todd,2013,2013,FA_CONTRACT
Fuentes,Brian,2013,2013,FA_CONTRACT
Hudson,Orlando,2013,2013,FA_CONTRACT
Huff,Aubrey,2013,2013,FA_CONTRACT
Isringhausen,Jason,2013,2013,FA_CONTRACT
Johnson,Nick,2013,2013,FA_CONTRACT
Jones,Chipper,2013,2013,FA_CONTRACT
Kennedy,Adam,2013,2013,FA_CONTRACT
Lee,Carlos,2013,2013,FA_CONTRACT
Millwood,Kevin,2013,2013,FA_CONTRACT
Mota,Guillermo,2013,2013,FA_CONTRACT
Pavano,Carl,2013,2013,FA_CONTRACT
Penny,Brad,2013,2013,FA_CONTRACT
Podsednik,Scott,2013,2013,FA_CONTRACT
Rolen,Scott,2013,2013,FA_CONTRACT
Sanchez,Freddy,2013,2013,FA_CONTRACT
Schneider,Brian,2013,2013,FA_CONTRACT
Sheets,Ben,2013,2013,FA_CONTRACT
Sizemore,Grady,2013,2013,FA_CONTRACT
Theriot,Ryan,2013,2013,FA_CONTRACT
Thome,Jim,2013,2013,FA_CONTRACT
Treanor,Matt,2013,2013,FA_CONTRACT
Vizquel,Omar,2013,2013,FA_CONTRACT
Wolf,Randy,2013,2013,FA_CONTRACT
Cano,Robinson,2014,2014,FA_CONTRACT
Ellsbury,Jacoby,2014,2014,FA_CONTRACT
Choo,Shin-Soo,2014,2014,FA_CONTRACT
McCann,Brian,2014,2014,FA_CONTRACT
Granderson,Curtis,2014,2014,FA_CONTRACT
Peralta,Jhonny,2014,2014,FA_CONTRACT
Jimenez,Ubaldo,2014,2014,FA_CONTRACT
Garza,Matt,2014,2014,FA_CONTRACT
Nolasco,Ricky,2014,2014,FA_CONTRACT
Beltran,Carlos,2014,2014,FA_CONTRACT
Napoli,Mike,2014,2014,FA_CONTRACT
Vargas,Jason,2014,2014,FA_CONTRACT
Infante,Omar,2014,2014,FA_CONTRACT
Feldman,Scott,2014,2014,FA_CONTRACT
Ruiz,Carlos,2014,2014,FA_CONTRACT
Hughes,Phil,2014,2014,FA_CONTRACT
Arroyo,Bronson,2014,2014,FA_CONTRACT
Hudson,Tim,2014,2014,FA_CONTRACT
Burnett,A.J.,2014,2014,FA_CONTRACT
Kazmir,Scott,2014,2014,FA_CONTRACT
Saltalamacchia,Jarrod,2014,2014,FA_CONTRACT
Loney,James,2014,2014,FA_CONTRACT
Colon,Bartolo,2014,2014,FA_CONTRACT
Nathan,Joe,2014,2014,FA_CONTRACT
Logan,Boone,2014,2014,FA_CONTRACT
Kuroda,Hiroki,2014,2014,FA_CONTRACT
Byrd,Marlon,2014,2014,FA_CONTRACT
Smith,Joe,2014,2014,FA_CONTRACT
Benoit,Joaqin,2014,2014,FA_CONTRACT
Uribe,Juan,2014,2014,FA_CONTRACT
Santana,Ervin,2014,2014,FA_CONTRACT
Rodney,Fernando,2014,2014,FA_CONTRACT
Lopez,Javier,2014,2014,FA_CONTRACT
Morneau,Justin,2014,2014,FA_CONTRACT
Murphy,David,2014,2014,FA_CONTRACT
Balfour,Grant,2014,2014,FA_CONTRACT
Howell,J.P.,2014,2014,FA_CONTRACT
Pelfrey,Mike,2014,2014,FA_CONTRACT
McLouth,Nate,2014,2014,FA_CONTRACT
Drew,Stephen,2014,2014,FA_CONTRACT
Haren,Dan,2014,2014,FA_CONTRACT
Wilson,Brian,2014,2014,FA_CONTRACT
Davis,Rajai,2014,2014,FA_CONTRACT
Mujica,Edward,2014,2014,FA_CONTRACT
Pierzynski,A.J.,2014,2014,FA_CONTRACT
Cruz,Nelson,2014,2014,FA_CONTRACT
Johnson,Josh,2014,2014,FA_CONTRACT
Navarro,Dioner,2014,2014,FA_CONTRACT
Morales,Kendrys,2014,2014,FA_CONTRACT
Young,Chris,2014,2014,FA_CONTRACT
Thornton,Matt,2014,2014,FA_CONTRACT
O'Flaherty,Eric,2014,2014,FA_CONTRACT
Hammel,Jason,2014,2014,FA_CONTRACT
Hart,Corey,2014,2014,FA_CONTRACT
Morse,Michael,2014,2014,FA_CONTRACT
Qualls,Chad,2014,2014,FA_CONTRACT
Bloomquist,Willie,2014,2014,FA_CONTRACT
Parra,Manny,2014,2014,FA_CONTRACT
Ellis,Mark,2014,2014,FA_CONTRACT
Volquez,Edinson,2014,2014,FA_CONTRACT
Vogelsong,Ryan,2014,2014,FA_CONTRACT
Schumaker,Skip,2014,2014,FA_CONTRACT
Ryan,Brendan,2014,2014,FA_CONTRACT
Hernandez,Roberto,2014,2014,FA_CONTRACT
Molina,Jose,2014,2014,FA_CONTRACT
Chen,Bruce,2014,2014,FA_CONTRACT
Perez,Oliver,2014,2014,FA_CONTRACT
Floyd,Gavin,2014,2014,FA_CONTRACT
Downs,Scott,2014,2014,FA_CONTRACT
Veras,Jose,2014,2014,FA_CONTRACT
Chavez,Eric,2014,2014,FA_CONTRACT
Crain,Jesse,2014,2014,FA_CONTRACT
Rodriguez,Francisco,2014,2014,FA_CONTRACT
Soto,Geovany,2014,2014,FA_CONTRACT
Furcal,Rafael,2014,2014,FA_CONTRACT
Johnson,Kelly,2014,2014,FA_CONTRACT
Punto,Nick,2014,2014,FA_CONTRACT
Ibanez,Raul,2014,2014,FA_CONTRACT
Suzuki,Kurt,2014,2014,FA_CONTRACT
Konerko,Paul,2014,2014,FA_CONTRACT
Hawkins,LaTroy,2014,2014,FA_CONTRACT
Chamberlain,Joba,2014,2014,FA_CONTRACT
Albers,Matt,2014,2014,FA_CONTRACT
Pena,Brayan,2014,2014,FA_CONTRACT
Capuano,Chris,2014,2014,FA_CONTRACT
Reynolds,Mark,2014,2014,FA_CONTRACT
Kubel,Jason,2014,2014,FA_CONTRACT
Roberts,Brian,2014,2014,FA_CONTRACT
Barmes,Clint,2014,2014,FA_CONTRACT
Lewis,Colby,2014,2014,FA_CONTRACT
Wright,Jamey,2014,2014,FA_CONTRACT
Frasor,Jason,2014,2014,FA_CONTRACT
Maholm,Paul,2014,2014,FA_CONTRACT
Overbay,Lyle,2014,2014,FA_CONTRACT
Matsuzaka,Daisuke,2014,2014,FA_CONTRACT
Oviedo,Juan,2014,2014,FA_CONTRACT
Saunders,Joe,2014,2014,FA_CONTRACT
Francis,Jeff,2014,2014,FA_CONTRACT
Marmol,Carlos,2014,2014,FA_CONTRACT
Nieves,Wil,2014,2014,FA_CONTRACT
Santiago,Ramon,2014,2014,FA_CONTRACT
Young,Delmon,2014,2014,FA_CONTRACT
Francisco,Frank,2014,2014,FA_CONTRACT
Giambi,Jason,2014,2014,FA_CONTRACT
Hanrahan,Joel,2014,2014,FA_CONTRACT
Johnson,Reed,2014,2014,FA_CONTRACT
Fransworth,Kyle,2014,2014,FA_CONTRACT
Gutierrez,Franklin,2014,2014,FA_CONTRACT
Buck,John,2014,2014,FA_CONTRACT
McDonald,John,2014,2014,FA_CONTRACT
Duke,Zach,2014,2014,FA_CONTRACT
Kawasaki,Munenori,2014,2014,FA_CONTRACT
Aardsma,David,2014,2014,FA_CONTRACT
Ayala,Luis,2014,2014,FA_CONTRACT
Baker,Scott,2014,2014,FA_CONTRACT
Bedard,Erik,2014,2014,FA_CONTRACT
Betancourt,Rafael,2014,2014,FA_CONTRACT
Casilla,Alexi,2014,2014,FA_CONTRACT
Cedeno,Ronny,2014,2014,FA_CONTRACT
Chavez,Endy,2014,2014,FA_CONTRACT
Garcia,Freddy,2014,2014,FA_CONTRACT
Gaudin,Chad,2014,2014,FA_CONTRACT
Gonzalez,Mike,2014,2014,FA_CONTRACT
Gregg,Kevin,2014,2014,FA_CONTRACT
Guerrier,Matt,2014,2014,FA_CONTRACT
Harang,Aaron,2014,2014,FA_CONTRACT
Hill,Rich,2014,2014,FA_CONTRACT
Izturis,Cesar,2014,2014,FA_CONTRACT
Loe,Kameron,2014,2014,FA_CONTRACT
Masset,Nick,2014,2014,FA_CONTRACT
Pena,Carlos,2014,2014,FA_CONTRACT
Quintero,Humberto,2014,2014,FA_CONTRACT
Santana,Johan,2014,2014,FA_CONTRACT
Snyder,Chris,2014,2014,FA_CONTRACT
Torrealba,Yorvit,2014,2014,FA_CONTRACT
Tracy,Chad,2014,2014,FA_CONTRACT
Wada,Tsuyoshi,2014,2014,FA_CONTRACT
Betancourt,Yuniesky,2014,2014,FA_CONTRACT
Scott,Luke,2014,2014,FA_CONTRACT
Youkilis,Kevin,2014,2014,FA_CONTRACT
Berkman,Lance,2014,2014,FA_CONTRACT
Bonderman,Jeremy,2014,2014,FA_CONTRACT
Byrdak,Tim,2014,2014,FA_CONTRACT
Carpenter,Chris,2014,2014,FA_CONTRACT
Diaz,Matt,2014,2014,FA_CONTRACT
Dotel,Octavio,2014,2014,FA_CONTRACT
Feliciano,Pedro,2014,2014,FA_CONTRACT
Hafner,Travis,2014,2014,FA_CONTRACT
Hairston Jr.,Jerry,2014,2014,FA_CONTRACT
Halladay,Roy,2014,2014,FA_CONTRACT
Helton,Todd,2014,2014,FA_CONTRACT
Karstens,Jeff,2014,2014,FA_CONTRACT
Kearns,Austin,2014,2014,FA_CONTRACT
Kotsay,Mark,2014,2014,FA_CONTRACT
Marquis,Jason,2014,2014,FA_CONTRACT
Oliver,Darren,2014,2014,FA_CONTRACT
Ortiz,Ramon,2014,2014,FA_CONTRACT
Oswalt,Roy,2014,2014,FA_CONTRACT
Pettitte,Andy,2014,2014,FA_CONTRACT
Pierre,Juan,2014,2014,FA_CONTRACT
Polanco,Placido,2014,2014,FA_CONTRACT
Rivera,Mariano,2014,2014,FA_CONTRACT
Shoppach,Kelly,2014,2014,FA_CONTRACT
Tejada,Miguel,2014,2014,FA_CONTRACT
Torres,Andres,2014,2014,FA_CONTRACT
Westbrook,Jake,2014,2014,FA_CONTRACT
Young,Michael,2014,2014,FA_CONTRACT
Zito,Barry,2014,2014,FA_CONTRACT
Scherzer,Max,2015,2015,FA_CONTRACT
Lester,Jon,2015,2015,FA_CONTRACT
Sandovol,Pablo,2015,2015,FA_CONTRACT
Ramirez,Hanley,2015,2015,FA_CONTRACT
Martin,Russell,2015,2015,FA_CONTRACT
Shields,James,2015,2015,FA_CONTRACT
Martinez,Victor,2015,2015,FA_CONTRACT
Cruz,Nelson,2015,2015,FA_CONTRACT
Santana,Ervin,2015,2015,FA_CONTRACT
Headley,Chase,2015,2015,FA_CONTRACT
McCarthy,Brandon,2015,2015,FA_CONTRACT
Robertson,David,2015,2015,FA_CONTRACT
Markakis,Nick,2015,2015,FA_CONTRACT
Cabrera,Melky,2015,2015,FA_CONTRACT
Liriano,Francisco,2015,2015,FA_CONTRACT
Miller,Andrew,2015,2015,FA_CONTRACT
Butler,Billy,2015,2015,FA_CONTRACT
LaRoche,Adam,2015,2015,FA_CONTRACT
Peavy,Jake,2015,2015,FA_CONTRACT
Lowrie,Jed,2015,2015,FA_CONTRACT
Cuddyer,Michael,2015,2015,FA_CONTRACT
Hammel,Jason,2015,2015,FA_CONTRACT
Volquez,Edinson,2015,2015,FA_CONTRACT
Gregerson,Luke,2015,2015,FA_CONTRACT
Uehara,Koji,2015,2015,FA_CONTRACT
Morales,Kendrys,2015,2015,FA_CONTRACT
Morse,Michael,2015,2015,FA_CONTRACT
Romo,Sergio,2015,2015,FA_CONTRACT
Duke,Zach,2015,2015,FA_CONTRACT
Rodriguez,Francisco,2015,2015,FA_CONTRACT
Neshek,Pat,2015,2015,FA_CONTRACT
Rios,Alex,2015,2015,FA_CONTRACT
Hunter,Torii,2015,2015,FA_CONTRACT
Anderson,Brett,2015,2015,FA_CONTRACT
Hochevar,Luke,2015,2015,FA_CONTRACT
Masterson,Justin,2015,2015,FA_CONTRACT
Burnett,A.J.,2015,2015,FA_CONTRACT
Rasmus,Colby,2015,2015,FA_CONTRACT
Grilli,Jason,2015,2015,FA_CONTRACT
Cabrera,Asdrubal,2015,2015,FA_CONTRACT
Hundley,Nick,2015,2015,FA_CONTRACT
Kendrick,Kyle,2015,2015,FA_CONTRACT
Capuano,Chris,2015,2015,FA_CONTRACT
Drew,Stephen,2015,2015,FA_CONTRACT
Harang,Aaron,2015,2015,FA_CONTRACT
Janssen,Casey,2015,2015,FA_CONTRACT
Ross,David,2015,2015,FA_CONTRACT
Aoki,Nori,2015,2015,FA_CONTRACT
Motte,Jason,2015,2015,FA_CONTRACT
Soriano,Rafael,2015,2015,FA_CONTRACT
Gomes,Jonny,2015,2015,FA_CONTRACT
Bonifacio,Emilio,2015,2015,FA_CONTRACT
Floyd,Gavin,2015,2015,FA_CONTRACT
Vogelsong,Ryan,2015,2015,FA_CONTRACT
Lewis,Colby,2015,2015,FA_CONTRACT
Belisle,Matt,2015,2015,FA_CONTRACT
Callaspo,Alberto,2015,2015,FA_CONTRACT
Cotts,Neal,2015,2015,FA_CONTRACT
Denorfia,Chris,2015,2015,FA_CONTRACT
Badenhop,Burke,2015,2015,FA_CONTRACT
Young,Chris,2015,2015,FA_CONTRACT
Morrow,Brandon,2015,2015,FA_CONTRACT
Young,Delmon,2015,2015,FA_CONTRACT
Coke,Phil,2015,2015,FA_CONTRACT
Stauffer,Tim,2015,2015,FA_CONTRACT
Pierzynski,A.J.,2015,2015,FA_CONTRACT
Breslow,Craig,2015,2015,FA_CONTRACT
Suzuki,Ichiro,2015,2015,FA_CONTRACT
Weeks,Rickie,2015,2015,FA_CONTRACT
Reynolds,Mark,2015,2015,FA_CONTRACT
Villanueva,Carlos,2015,2015,FA_CONTRACT
Morales,Franklin,2015,2015,FA_CONTRACT
Frasor,Jason,2015,2015,FA_CONTRACT
Johnson,Jim,2015,2015,FA_CONTRACT
Johnson,Kelly,2015,2015,FA_CONTRACT
Albers,Matt,2015,2015,FA_CONTRACT
Soto,Geovany,2015,2015,FA_CONTRACT
Gregg,Kevin,2015,2015,FA_CONTRACT
Billingsley,Chad,2015,2015,FA_CONTRACT
Barmes,Clint,2015,2015,FA_CONTRACT
Hernandez,Roberto,2015,2015,FA_CONTRACT
Fujikawa,Kyuji,2015,2015,FA_CONTRACT
Laird,Gerald,2015,2015,FA_CONTRACT
Chamberlain,Joba,2015,2015,FA_CONTRACT
Gorzelanny,Tom,2015,2015,FA_CONTRACT
Thatcher,Joe,2015,2015,FA_CONTRACT
Johnson,Josh,2015,2015,FA_CONTRACT
Nieves,Wil,2015,2015,FA_CONTRACT
Kawasaki,Munenori,2015,2015,FA_CONTRACT
Young,Chris,2015,2015,FA_CONTRACT
Beimel,Joe,2015,2015,FA_CONTRACT
Magowan,Dustin,2015,2015,FA_CONTRACT
Adams,Mike,2015,2015,FA_CONTRACT
Baker,Scott,2015,2015,FA_CONTRACT
Burton,Jared,2015,2015,FA_CONTRACT
Casilla,Alexi,2015,2015,FA_CONTRACT
Chavez,Endy,2015,2015,FA_CONTRACT
Correia,Kevin,2015,2015,FA_CONTRACT
Crain,Jesse,2015,2015,FA_CONTRACT
Downs,Scott,2015,2015,FA_CONTRACT
Furcal,Rafael,2015,2015,FA_CONTRACT
Gutierrez,Franklin,2015,2015,FA_CONTRACT
Hanrahan,Joel,2015,2015,FA_CONTRACT
Hill,Rich,2015,2015,FA_CONTRACT
Johnson,Reed,2015,2015,FA_CONTRACT
Lindstrom,Matt,2015,2015,FA_CONTRACT
Ludwick,Ryan,2015,2015,FA_CONTRACT
Maholm,Paul,2015,2015,FA_CONTRACT
Masset,Nick,2015,2015,FA_CONTRACT
Paulino,Felipe,2015,2015,FA_CONTRACT
#VALUE!,#VALUE!,2015,2015,FA_CONTRACT
Perez,Chris,2015,2015,FA_CONTRACT
Quintero,Humberto,2015,2015,FA_CONTRACT
Santana,Johan,2015,2015,FA_CONTRACT
Santiago,Ramon,2015,2015,FA_CONTRACT
Saunders,Joe,2015,2015,FA_CONTRACT
Schierholtz,Nate,2015,2015,FA_CONTRACT
Veras,Jose,2015,2015,FA_CONTRACT
Wright,Jamey,2015,2015,FA_CONTRACT
Kuroda,Hiroki,2015,2015,FA_CONTRACT
Matsuzaka,Daisuke,2015,2015,FA_CONTRACT
Nakajima,Hiroyuki,2015,2015,FA_CONTRACT
Hanahan,Jack,2015,2015,FA_CONTRACT
Abreu,Bobby,2015,2015,FA_CONTRACT
Beckett,Josh,2015,2015,FA_CONTRACT
Burnett,Sean,2015,2015,FA_CONTRACT
Dempster,Ryan,2015,2015,FA_CONTRACT
Doumit,Ryan,2015,2015,FA_CONTRACT
Ellis,Mark,2015,2015,FA_CONTRACT
Giambi,Jason,2015,2015,FA_CONTRACT
Hairston,Scott,2015,2015,FA_CONTRACT
Ibanez,Raul,2015,2015,FA_CONTRACT
Jeter,Derek,2015,2015,FA_CONTRACT
Konerko,Paul,2015,2015,FA_CONTRACT
McDonald,John,2015,2015,FA_CONTRACT
Overbay,Lyle,2015,2015,FA_CONTRACT
Willingham,Josh,2015,2015,FA_CONTRACT
Price,David,2016,2016,FA_CONTRACT
Greinke,Zack,2016,2016,FA_CONTRACT
Heyward,Jason,2016,2016,FA_CONTRACT
Davis,Chris,2016,2016,FA_CONTRACT
Upton,Justin,2016,2016,FA_CONTRACT
Cueto,Johnny,2016,2016,FA_CONTRACT
Zimmermann,Jordan,2016,2016,FA_CONTRACT
Samardzija,Jeff,2016,2016,FA_CONTRACT
Chen,Wei-Yin,2016,2016,FA_CONTRACT
Leake,Mike,2016,2016,FA_CONTRACT
Cespedes,Yoenis,2016,2016,FA_CONTRACT
Gordon,Alex,2016,2016,FA_CONTRACT
Kennedy,Ian,2016,2016,FA_CONTRACT
Zobrist,Ben,2016,2016,FA_CONTRACT
Kazmir,Scott,2016,2016,FA_CONTRACT
Murphy,Daniel,2016,2016,FA_CONTRACT
Happ,J.A.,2016,2016,FA_CONTRACT
Lackey,John,2016,2016,FA_CONTRACT
Span,Denard,2016,2016,FA_CONTRACT
O'Day,Darren,2016,2016,FA_CONTRACT
Parra,Gerardo,2016,2016,FA_CONTRACT
Estrada,Marco,2016,2016,FA_CONTRACT
Soria,Joakim,2016,2016,FA_CONTRACT
Gallardo,Yovani,2016,2016,FA_CONTRACT
Madson,Ryan,2016,2016,FA_CONTRACT
Kendrick,Howie,2016,2016,FA_CONTRACT
Cabrera,Asdrubal,2016,2016,FA_CONTRACT
Sipp,Tony,2016,2016,FA_CONTRACT
Pelfrey,Mike,2016,2016,FA_CONTRACT
Wieters,Matt,2016,2016,FA_CONTRACT
Rasmus,Colby,2016,2016,FA_CONTRACT
Anderson,Brett,2016,2016,FA_CONTRACT
Kelley,Shawn,2016,2016,FA_CONTRACT
Fowler,Dexter,2016,2016,FA_CONTRACT
Young,Chris,2016,2016,FA_CONTRACT
Clippard,Tyler,2016,2016,FA_CONTRACT
Iwakuma,Hisashi,2016,2016,FA_CONTRACT
Bastardo,Antonio,2016,2016,FA_CONTRACT
Young,Chris,2016,2016,FA_CONTRACT
Lowe,Mark,2016,2016,FA_CONTRACT
Motte,Jason,2016,2016,FA_CONTRACT
Desmond,Ian,2016,2016,FA_CONTRACT
Jaso,John,2016,2016,FA_CONTRACT
Broxton,Jonathan,2016,2016,FA_CONTRACT
Colon,Bartolo,2016,2016,FA_CONTRACT
Napoli,Mike,2016,2016,FA_CONTRACT
Fister,Doug,2016,2016,FA_CONTRACT
Utley,Chase,2016,2016,FA_CONTRACT
Perez,Oliver,2016,2016,FA_CONTRACT
Hill,Rich,2016,2016,FA_CONTRACT
Lewis,Colby,2016,2016,FA_CONTRACT
Qualls,Chad,2016,2016,FA_CONTRACT
De Aza,Alejandro,2016,2016,FA_CONTRACT
Aoki,Nori,2016,2016,FA_CONTRACT
Davis,Rajai,2016,2016,FA_CONTRACT
Jackson,Austin,2016,2016,FA_CONTRACT
Pena,Brayan,2016,2016,FA_CONTRACT
Pearce,Steve,2016,2016,FA_CONTRACT
Cahill,Trevor,2016,2016,FA_CONTRACT
Iannetta,Chris,2016,2016,FA_CONTRACT
Navarro,Dioner,2016,2016,FA_CONTRACT
Uribe,Juan,2016,2016,FA_CONTRACT
Blanton,Joe,2016,2016,FA_CONTRACT
Blevins,Jerry,2016,2016,FA_CONTRACT
Ramirez,Alexei,2016,2016,FA_CONTRACT
Hernandez,David,2016,2016,FA_CONTRACT
Pennington,Cliff,2016,2016,FA_CONTRACT
Latos,Mat,2016,2016,FA_CONTRACT
Freese,David,2016,2016,FA_CONTRACT
Drew,Stephen,2016,2016,FA_CONTRACT
Pierzynski,A.J.,2016,2016,FA_CONTRACT
Soto,Geovany,2016,2016,FA_CONTRACT
Reynolds,Mark,2016,2016,FA_CONTRACT
Lincecum,Tim,2016,2016,FA_CONTRACT
Norris,Bud,2016,2016,FA_CONTRACT
Avila,Alex,2016,2016,FA_CONTRACT
Rodriguez,Sean,2016,2016,FA_CONTRACT
Albers,Matt,2016,2016,FA_CONTRACT
Johnson,Kelly,2016,2016,FA_CONTRACT
Simon,Alfredo,2016,2016,FA_CONTRACT
Hunter,Tommy,2016,2016,FA_CONTRACT
Aviles,Mike,2016,2016,FA_CONTRACT
Vogelsong,Ryan,2016,2016,FA_CONTRACT
Rodney,Fernando,2016,2016,FA_CONTRACT
Mathis,Jeff,2016,2016,FA_CONTRACT
Villanueva,Carlos,2016,2016,FA_CONTRACT
Gutierrez,Franklin,2016,2016,FA_CONTRACT
Beckham,Gordon,2016,2016,FA_CONTRACT
Morneau,Justin,2016,2016,FA_CONTRACT
Webb,Ryan,2016,2016,FA_CONTRACT
Floyd,Gavin,2016,2016,FA_CONTRACT
Nathan,Joe,2016,2016,FA_CONTRACT
Saltalamacchia,Jarrod,2016,2016,FA_CONTRACT
Jackson,Edwin,2016,2016,FA_CONTRACT
Arroyo,Bronson,2016,2016,FA_CONTRACT
Badenhop,Burke,2016,2016,FA_CONTRACT
Barmes,Clint,2016,2016,FA_CONTRACT
Belisle,Matt,2016,2016,FA_CONTRACT
Boyer,Blaine,2016,2016,FA_CONTRACT
Breslow,Craig,2016,2016,FA_CONTRACT
Byrd,Marlon,2016,2016,FA_CONTRACT
Capuano,Chris,2016,2016,FA_CONTRACT
Choate,Randy,2016,2016,FA_CONTRACT
Cotts,Neal,2016,2016,FA_CONTRACT
Denorfia,Chris,2016,2016,FA_CONTRACT
Detwiler,Ross,2016,2016,FA_CONTRACT
Duensing,Brian,2016,2016,FA_CONTRACT
Francoeur,Jeff,2016,2016,FA_CONTRACT
Gorzelanny,Tom,2016,2016,FA_CONTRACT
Guthrie,Jeremy,2016,2016,FA_CONTRACT
Izturis,Maicer,2016,2016,FA_CONTRACT
Janssen,Casey,2016,2016,FA_CONTRACT
Joyce,Matt,2016,2016,FA_CONTRACT
Kawasaki,Munenori,2016,2016,FA_CONTRACT
Kelly,Don,2016,2016,FA_CONTRACT
Kendrick,Kyle,2016,2016,FA_CONTRACT
Lohse,Kyle,2016,2016,FA_CONTRACT
McGehee,Casey,2016,2016,FA_CONTRACT
Morales,Franklin,2016,2016,FA_CONTRACT
Morrow,Brandon,2016,2016,FA_CONTRACT
Moylan,Peter,2016,2016,FA_CONTRACT
Mujica,Edward,2016,2016,FA_CONTRACT
Murphy,David,2016,2016,FA_CONTRACT
O'Flaherty,Eric,2016,2016,FA_CONTRACT
Ohlendorf,Ross,2016,2016,FA_CONTRACT
Parnell,Bobby,2016,2016,FA_CONTRACT
Parra,Manny,2016,2016,FA_CONTRACT
Peralta,Joel,2016,2016,FA_CONTRACT
Raburn,Ryan,2016,2016,FA_CONTRACT
Rollins,Jimmy,2016,2016,FA_CONTRACT
Schumaker,Skip,2016,2016,FA_CONTRACT
Stubbs,Drew,2016,2016,FA_CONTRACT
